,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
6469,AUDI A3,Sportback 1.6TDI Design Edition 85kW,2017,Lleida,89000,2017-10-01,12,Blanco,C,15900,29979.0,4313.0,1785.0,1426.0,2.637,380/1.220,1.82,Berlina,5.0,5.0,Diesel,1.598,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,85.0,,250.0,200.0,10.5,4.6,3.8,4.1,108.0,5000.0,Vendedor profesional,2020-11-05
6470,AUDI A4,Avant 2.0TDI S line ed. S tronic 110kW (4.75),2017,Madrid,179000,2017-03-01,0,-,C,17990,44593.0,4725.0,1842.0,1431.0,2.82,505/1.510,2.095,Stationwagon,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Automática secuencial,7.0,110.0,,320.0,215.0,9.2,5.7,3.1,4.6,121.0,4000.0,Vendedor profesional,2020-11-06
6471,AUDI Q5,2.0TDI DPF,2011,Madrid,220000,2011-10-01,12,Negro Metalizado,B,11500,35840.0,4629.0,1880.0,1653.0,2.81,540/1.560,2.26,Todo Terreno,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,105.0,,320.0,192.0,11.0,6.2,5.4,5.7,149.0,7500.0,Vendedor profesional,2020-11-06
6472,AUDI A6,2.0TDI Advanced edition 140kW,2016,Toledo,64669,2016-10-01,0,Negro Metalizado,C,23800,46369.0,4933.0,1874.0,1455.0,2.912,530/995,2.205,Berlina,4.0,5.0,Diesel,1.9680000000000002,4,Turbo,Tracción delantera,Manual,6.0,140.0,,400.0,232.0,8.4,5.4,3.9,4.4,114.0,7300.0,Vendedor profesional,2020-11-07
6474,AUDI A3,Sportback 1.6TDI S Line Edition 81kW,2017,Málaga,67696,2017-02-01,0,Blanco,C,18630,30341.0,4313.0,1785.0,1426.0,2.637,380/1.220,1.82,Berlina,5.0,5.0,Diesel,1.598,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,81.0,,250.0,200.0,10.7,4.9,3.8,4.2,108.0,5000.0,Vendedor profesional,2020-11-07
6475,AUDI A6,2.0TDI Advanced edition S-T 140kW,2017,Málaga,45369,2017-05-01,0,Negro,C,23828,48679.0,4933.0,1874.0,1455.0,2.912,530/995,2.24,Berlina,4.0,5.0,Diesel,1.9680000000000002,4,Turbo,Tracción delantera,Automática secuencial,7.0,140.0,,400.0,232.0,8.2,5.2,3.9,4.4,114.0,7300.0,Vendedor profesional,2020-11-07
6476,AUDI A1,Sportback 30 TFSI S line,2019,Madrid,28489,2019-01-01,0,Verde,C,19550,25366.0,4030.0,1740.0,1410.0,2.469,335/920,1.655,Berlina,5.0,5.0,Gasolina,999.0,3,Turbo,Tracción delantera,Manual,6.0,85.0,,200.0,203.0,9.5,5.9,4.1,4.9,111.0,4000.0,Vendedor profesional,2020-11-07
6477,AUDI A3,Sportback 1.6TDI S Line Edition 81kW,2017,Zaragoza,67696,2017-02-01,0,Blanco,C,18630,30341.0,4313.0,1785.0,1426.0,2.637,380/1.220,1.82,Berlina,5.0,5.0,Diesel,1.598,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,81.0,,250.0,200.0,10.7,4.9,3.8,4.2,108.0,5000.0,Vendedor profesional,2020-11-07
6478,AUDI A1,Sportback 30 TFSI S line,2019,Alicante,28489,2019-01-01,0,Verde,C,19550,25366.0,4030.0,1740.0,1410.0,2.469,335/920,1.655,Berlina,5.0,5.0,Gasolina,999.0,3,Turbo,Tracción delantera,Manual,6.0,85.0,,200.0,203.0,9.5,5.9,4.1,4.9,111.0,4000.0,Vendedor profesional,2020-11-07
6479,AUDI A3,Sportback 1.6TDI S Line Edition 81kW,2017,Sevilla,67696,2017-02-01,0,Blanco,C,18630,30341.0,4313.0,1785.0,1426.0,2.637,380/1.220,1.82,Berlina,5.0,5.0,Diesel,1.598,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,81.0,,250.0,200.0,10.7,4.9,3.8,4.2,108.0,5000.0,Vendedor profesional,2020-11-07
6480,AUDI A3,Sportback 1.0 TFSI Design Edition 85kW,2018,Islas Baleares,11410,2018-02-01,0,Blanco,C,18860,29390.0,4313.0,1785.0,1426.0,2.637,380/1.220,1.74,Berlina,5.0,5.0,Gasolina,999.0,3,Turbo,Tracción delantera,Manual,6.0,85.0,,200.0,206.0,9.9,5.7,4.1,4.7,107.0,5000.0,Vendedor profesional,2020-11-07
6481,AUDI A1,Sportback 30 TFSI S line,2019,Asturias,28489,2019-01-01,0,Verde,C,19550,25366.0,4030.0,1740.0,1410.0,2.469,335/920,1.655,Berlina,5.0,5.0,Gasolina,999.0,3,Turbo,Tracción delantera,Manual,6.0,85.0,,200.0,203.0,9.5,5.9,4.1,4.9,111.0,4000.0,Vendedor profesional,2020-11-07
6482,AUDI TT,Coupé 2.0TDI quattro,2011,Madrid,128000,2011-10-01,12,Negro Metalizado,B,17990,41940.0,4178.0,1842.0,1352.0,2.468,290/700,1.77,Coupe,2.0,4.0,Diesel,1.9680000000000002,4,Turbo,Tracción total permanente,Manual,6.0,125.0,,350.0,226.0,7.5,7.0,4.3,5.3,139.0,6000.0,Vendedor profesional,2020-11-07
6483,AUDI A5,Sportback 2.0TDI 170,2010,Girona,340000,2010-10-01,0,Negro Metalizado,B,8900,38950.0,4711.0,1854.0,1391.0,2.8089999999999997,480/0,2.06,Berlina,5.0,4.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,125.0,,350.0,228.0,8.7,6.5,4.5,5.2,137.0,6500.0,Vendedor profesional,2020-11-07
6484,AUDI A6,2.0TDI Advanced edition S-T 140kW,2017,Barcelona,45369,2017-05-01,0,Negro,C,23828,48679.0,4933.0,1874.0,1455.0,2.912,530/995,2.24,Berlina,4.0,5.0,Diesel,1.9680000000000002,4,Turbo,Tracción delantera,Automática secuencial,7.0,140.0,,400.0,232.0,8.2,5.2,3.9,4.4,114.0,7300.0,Vendedor profesional,2020-11-07
6485,AUDI Q3,1.4 TFSI 92kW,2018,Sevilla,80000,2018-08-01,12,Gris,C,19900,30578.0,4388.0,1831.0,1590.0,2.603,460/1.365,1.985,Todo Terreno,5.0,5.0,Gasolina,1.395,4,Turbo,Tracción delantera,Manual,6.0,92.0,,220.0,194.0,10.8,7.0,5.0,5.8,134.0,6400.0,Vendedor profesional,2020-11-07
6486,AUDI A3,Sportback 1.0 TFSI Design Edition 85kW,2018,Barcelona,15752,2018-02-01,0,Blanco,C,18860,29390.0,4313.0,1785.0,1426.0,2.637,380/1.220,1.74,Berlina,5.0,5.0,Gasolina,999.0,3,Turbo,Tracción delantera,Manual,6.0,85.0,,200.0,206.0,9.9,5.7,4.1,4.7,107.0,5000.0,Vendedor profesional,2020-11-07
6487,AUDI Q5,2.0 TFSI quattro S-Tronic 211,2010,Sevilla,100000,2010-01-01,12,Negro Metalizado,C,14800,47840.0,4629.0,1880.0,1653.0,2.81,540/1.560,2.32,Todo Terreno,5.0,5.0,Gasolina,1.984,4,Turbo,Todo terreno tracción total permanente,Automática secuencial,7.0,155.0,,350.0,222.0,7.2,10.4,7.3,8.5,199.0,7500.0,Vendedor profesional,2020-11-07
6488,AUDI Q5,2.0TDI Advanced quattro-ultra S tronic 140kW,2018,Sevilla,88000,2018-01-01,12,Azul,C,32500,53151.0,4663.0,1893.0,1659.0,2.819,550/1.550,2.44,Todo Terreno,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Todo terreno tracción total permanente,Automática secuencial,7.0,140.0,,400.0,211.0,8.9,5.4,4.8,5.0,132.0,7000.0,Vendedor profesional,2020-10-22
6489,AUDI A4,Avant 2.0TDI DPF 136,2014,Sevilla,124000,2014-01-01,12,Blanco,C,14900,35922.0,4699.0,1826.0,1436.0,2.8080000000000003,490/1.430,2.105,Stationwagon,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,100.0,,320.0,208.0,9.6,5.3,3.9,4.4,116.0,6300.0,Vendedor profesional,2020-11-04
6490,AUDI A6,Avant 3.0BiTDI Competition Q.Tip. 240kW,2017,Badajoz,125000,2017-02-01,12,GRIS NARDO,C,41999,87908.0,4943.0,1874.0,1461.0,2.912,565/1.680,2.56,Stationwagon,5.0,5.0,Diesel,2.967,6,Turbo,Tracción total permanente,Automática secuencial,8.0,240.0,,650.0,250.0,5.1,7.7,5.7,6.4,169.0,7300.0,Vendedor profesional,2020-11-07
6491,AUDI A1,Sportback 1.4TDI Attracted,2016,Madrid,102383,2016-04-01,12,Blanco,C,11300,21981.0,3973.0,1746.0,1422.0,2.469,270/920,1.64,Berlina,5.0,5.0,Diesel,1.422,3,Turbo,Tracción delantera,Manual,5.0,66.0,,230.0,182.0,11.6,3.9,3.1,3.7,97.0,4500.0,Vendedor profesional,2020-11-07
6492,Turbo,2.5TDI 6vel.,2000,Barcelona,310000,2000-01-01,0,Plata Metalizado,,3700,37380.0,4796.0,1810.0,1450.0,2.76,0/0,1.99,Berlina,4.0,5.0,Diesel,2.496,6,Turbo,Tracción delantera,Manual,6.0,110.0,,310.0,218.0,9.7,9.9,5.3,6.9,0.0,0.0,Vendedor particular,2020-09-17
6493,AUDI Q3,2.0TDI Design edition quattro S tronic 110kW,2015,Barcelona,71078,2015-06-01,12,Blanco,C,22100,40096.0,4388.0,1831.0,1590.0,2.603,460/1.365,2.205,Todo Terreno,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Todo terreno tracción total permanente,Automática secuencial,7.0,110.0,,340.0,204.0,9.3,6.1,4.5,5.1,133.0,6400.0,Vendedor profesional,2020-11-07
6494,AUDI A3,Sportback 2.0TDI Design ed. S-T 7 110kW,2017,Valencia,48000,2017-06-01,12,Blanco Metalizado,C,21500,34503.0,4313.0,1785.0,1426.0,2.637,380/1.220,1.88,Berlina,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Automática secuencial,7.0,110.0,,340.0,218.0,8.3,5.2,4.0,4.4,115.0,5000.0,Vendedor profesional,2020-09-16
6495,AUDI A4,Avant 2.0TDI CD ultra 136,2015,Valladolid,119000,2015-11-01,12,Marrón Metalizado,C,15000,35922.0,4699.0,1826.0,1436.0,2.8080000000000003,490/1.430,2.165,Stationwagon,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,100.0,,320.0,208.0,9.6,4.9,3.8,4.2,109.0,6300.0,Vendedor profesional,2020-09-05
6496,AUDI TT,Coupé 2.0 TFSI S-Tronic,2007,Tarragona,115000,2007-01-01,0,Plata Metalizado,C,13000,39080.0,4178.0,1842.0,1352.0,2.468,290/700,1.68,Coupe,2.0,4.0,Gasolina,1.984,4,Turbo,Tracción delantera,Automática secuencial,6.0,147.0,,280.0,240.0,6.4,10.6,6.0,7.7,183.0,5500.0,Vendedor particular,2020-08-18
6497,AUDI A3,Sportback 1.6TDI Ambiente,2011,Huesca,59804,2011-11-01,12,Gris Metalizado,B,11800,28720.0,4292.0,1765.0,1423.0,2.5780000000000003,350/1.080,1.88,Berlina,5.0,5.0,Diesel,1.598,4,Turbo,Tracción delantera,Manual,5.0,77.0,,250.0,194.0,11.7,5.1,3.8,4.2,112.0,5500.0,Vendedor profesional,2020-09-11
6498,AUDI A3,Sedán 1.6TDI CD Attraction 110,2016,Cantabria,54620,2016-05-01,0,Negro,C,16990,27100.0,4456.0,1796.0,1416.0,2.637,425/0,1.825,Berlina,4.0,5.0,Diesel,1.598,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,81.0,,250.0,198.0,10.9,4.4,3.3,3.9,99.0,5000.0,Vendedor profesional,2020-09-21
6499,Turbo de geometría variable,1.9TDI Multitronic,2004,Cantabria,314000,2004-12-01,0,Gris,,2900,31470.0,4547.0,1766.0,1428.0,2.65,0/0,1.945,Berlina,4.0,5.0,Diesel,1.896,4,Turbo de geometría variable,Tracción delantera,Automática secuencial,6.0,96.0,,310.0,205.0,10.1,7.4,4.4,5.5,0.0,7000.0,Vendedor particular,2020-08-21
6500,AUDI Q3,2.0TDI Advance quattro S-Tronic 177,2012,Málaga,117000,2012-02-01,12,Gris,B,17900,38620.0,4385.0,1831.0,1590.0,2.603,460/1.365,2.185,Todo Terreno,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Todo terreno tracción total permanente,Automática secuencial,7.0,130.0,,380.0,212.0,8.2,7.0,5.3,5.9,156.0,6400.0,Vendedor profesional,2020-08-21
6501,no link (0012),V10 FSI quattro S tronic 419kW,2019,Málaga,12000,2019-06-01,12,Negro Metalizado,C,138900,202611.0,4429.0,1940.0,1236.0,2.65,112/0,1.96,Coupe,2.0,2.0,Gasolina,5.204,10,no link (0012),Tracción total permanente,Automática secuencial,7.0,419.0,,560.0,324.0,3.4,19.4,9.1,12.9,293.0,8300.0,Vendedor profesional,2020-09-30
6502,AUDI Q5,2.0TDI CD quattro Advanced Ed. 190,2015,Cádiz,65000,2015-01-01,0,Blanco,C,29000,48291.0,4629.0,1898.0,1655.0,2.807,540/1.560,2.43,Todo Terreno,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Todo terreno tracción total permanente,Manual,6.0,140.0,,400.0,210.0,8.4,6.5,5.1,5.6,146.0,7500.0,Vendedor particular,2020-08-13
6503,AUDI A5,Sportback 35 TDI Advanced S tronic 110kW,2019,Asturias,50000,2019-01-01,12,Blanco,C,39000,48036.0,4733.0,1843.0,1386.0,2.824,480/0,2.11,Berlina,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Automática secuencial,7.0,110.0,,320.0,217.0,8.9,4.9,3.8,4.3,118.0,5400.0,Vendedor profesional,2020-08-07
6504,AUDI A3,Sportback 1.6TDI Ambition,2011,Valencia,120000,2011-01-01,12,Negro,B,9750,28880.0,4292.0,1765.0,1423.0,2.5780000000000003,350/1.080,1.88,Berlina,5.0,5.0,Diesel,1.598,4,Turbo,Tracción delantera,Manual,5.0,77.0,,250.0,194.0,11.7,5.1,3.8,4.2,112.0,5500.0,Vendedor profesional,2020-09-10
6505,no link (0012),55 quattro Edition One,2020,Barcelona,65,2020-01-01,24,Azul Antigua,0 EMISIONES,88900,115035.0,4901.0,1935.0,1629.0,2.928,600/1.725,3.13,Todo Terreno,5.0,5.0,Corriente eléctrica,0.0,-,no link (0012),Todo terreno tracción total permanente,"Directo, sin caja de cambios",1.0,300.0,,664.0,200.0,6.6,0.0,0.0,0.0,0.0,0.0,Vendedor profesional,2020-07-31
6506,AUDI A3,1.6TDI Attraction,2011,Barcelona,119000,2011-05-01,12,-,B,9699,24020.0,4238.0,1765.0,1421.0,2.5780000000000003,350/1.080,1.84,Berlina,3.0,5.0,Diesel,1.598,4,Turbo de geometría variable,Tracción delantera,Manual,5.0,77.0,,250.0,194.0,11.4,5.0,3.7,4.1,109.0,5500.0,Vendedor profesional,2020-08-26
6507,AUDI A6,2.0TDI S line edition S-T 140kW,2016,Salamanca,123000,2016-02-01,12,Negro,C,21990,49679.0,4933.0,1874.0,1455.0,2.912,530/995,2.24,Berlina,4.0,5.0,Diesel,1.9680000000000002,4,Turbo,Tracción delantera,Automática secuencial,7.0,140.0,,400.0,232.0,8.2,5.2,3.9,4.4,114.0,7300.0,Vendedor profesional,2020-09-15
6508,AUDI A4,Avant 3.0TDI Sport ed. Q. tiptronic 200kW,2018,Castellón,51000,2018-05-01,0,rojo tango Metalizado,C,36000,60495.0,4725.0,1842.0,1431.0,2.82,505/1.510,2.285,Stationwagon,5.0,5.0,Diesel,2.967,6,Turbo de geometría variable,Tracción total permanente,Automática secuencial,8.0,200.0,,600.0,250.0,5.4,5.6,4.8,5.1,139.0,5800.0,Vendedor particular,2020-08-07
6509,AUDI A6,Avant 2.0TDI ultra Advanced ed.S-T 190,2015,Salamanca,103000,2015-10-01,12,Blanco,C,21990,51836.0,4926.0,1874.0,1461.0,2.912,565/0,2.355,Stationwagon,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Automática secuencial,7.0,140.0,,400.0,226.0,8.5,5.3,4.1,4.6,119.0,7300.0,Vendedor profesional,2020-09-15
6510,AUDI A6,2.7TDI quattro Tiptronic,2006,Toledo,255000,2006-02-01,12,Gris Metalizado,B,6499,49050.0,4916.0,1855.0,1459.0,2.843,546/0,2.335,Berlina,4.0,5.0,Diesel,2.698,6,Turbo de geometría variable,Tracción total permanente,Automática secuencial,6.0,132.0,,380.0,228.0,8.9,11.4,6.5,8.3,219.0,7000.0,Vendedor profesional,2020-09-06
6511,AUDI Q3,2.0TDI Sport edition S tronic 110kW,2017,Barcelona,76700,2017-06-01,12,Blanco,C,25500,38528.0,4388.0,1831.0,1590.0,2.603,460/1.365,2.085,Todo Terreno,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Automática secuencial,7.0,110.0,,340.0,204.0,9.6,5.9,4.4,4.9,128.0,6400.0,Vendedor profesional,2020-09-04
6512,AUDI A4,1.8 TFSI Multitronic 160,2007,Tarragona,199000,2007-05-01,12,Azul,C,5800,35010.0,4703.0,1826.0,1427.0,2.8080000000000003,480/962,2.0,Berlina,4.0,5.0,Gasolina,1.798,4,Turbo,Tracción delantera,Automática secuencial,8.0,118.0,,250.0,218.0,8.6,9.4,5.9,7.2,169.0,6500.0,Vendedor profesional,2020-09-16
6513,AUDI A1,1.2 TFSI Adrenalin2,2015,Navarra,34500,2015-01-01,0,Rojo Metalizado,C,12900,20768.0,3954.0,1740.0,1416.0,2.469,270/920,1.49,Berlina,3.0,4.0,Gasolina,1.197,4,Turbo,Tracción delantera,Manual,5.0,63.0,,160.0,180.0,11.7,6.2,4.4,5.1,118.0,4500.0,Vendedor particular,2020-08-26
6514,AUDI Q5,SQ5 3.0 TFSI quattro tiptronic,2018,Barcelona,58000,2018-04-01,12,Negro Metalizado,C,58000,81439.0,4671.0,1893.0,1635.0,2.824,550/1.550,2.5,Todo Terreno,5.0,5.0,Gasolina,2.995,6,Turbo de geometría variable,Todo terreno tracción total permanente,Automática secuencial,8.0,260.0,,500.0,237.0,6.3,11.0,7.1,8.3,189.0,7000.0,Vendedor profesional,2020-09-21
6515,AUDI A4,2.0TDI CD S line edition 190,2016,Barcelona,103000,2016-12-01,0,Rojo Metalizado,C,26200,38736.0,4701.0,1826.0,1427.0,2.8080000000000003,480/962,2.09,Berlina,4.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,140.0,,400.0,240.0,7.7,5.4,3.9,4.9,124.0,6300.0,Vendedor particular,2020-08-31
6516,AUDI Q5,3.0TDI quattro Ambiente S-Tronic,2014,Navarra,57815,2014-05-01,12,Gris,C,29800,60823.0,4629.0,1898.0,1655.0,2.807,540/1.560,2.47,Todo Terreno,5.0,5.0,Diesel,2.967,6,Turbo de geometría variable,Todo terreno tracción total permanente,Automática secuencial,7.0,180.0,,580.0,225.0,6.5,7.1,6.0,6.4,169.0,7500.0,Vendedor profesional,2020-08-11
6518,AUDI A6,3.0TDI S line edition quattro S-T 204,2014,Navarra,34805,2014-10-01,0,Negro,C,32500,61194.0,4915.0,1874.0,1455.0,2.912,530/0,2.33,Berlina,4.0,5.0,Diesel,2.967,6,Turbo,Tracción total permanente,Automática secuencial,7.0,150.0,,450.0,240.0,7.0,6.7,5.0,5.7,149.0,6500.0,Vendedor profesional,2020-08-11
6519,AUDI A5,Sportback 2.0TDI S line edition 150,2016,Navarra,21047,2016-05-01,12,Negro,C,26800,42250.0,4712.0,1854.0,1391.0,2.81,480/0,2.155,Berlina,5.0,4.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,110.0,,320.0,212.0,9.4,5.4,3.9,4.5,123.0,6300.0,Vendedor profesional,2020-08-11
6520,AUDI A5,Coupé 1.8 TFSI S line edition Multitronic,2013,Navarra,38750,2013-09-01,0,Gris,C,28500,44399.0,4626.0,1854.0,1372.0,2.7510000000000003,455/0,1.925,Coupe,2.0,4.0,Gasolina,1.798,4,Turbo,Tracción delantera,Automática secuencial,8.0,125.0,,320.0,230.0,7.9,7.4,4.8,5.7,134.0,6300.0,Vendedor profesional,2020-08-11
6521,AUDI A7,Sportback 55 TFSI quattro-ultra S tronic,2019,Segovia,32700,2019-05-01,0,Negro,C,48798,83553.0,4969.0,1908.0,1422.0,2.926,535/1.390,2.47,Coupe,5.0,4.0,Gasolina,2.995,6,Turbo,Tracción total permanente,Automática secuencial,7.0,250.0,,500.0,250.0,5.3,9.4,5.7,7.0,159.0,6300.0,Vendedor particular,2020-08-12
6522,AUDI A3,Sportback 2.0TDI S Line Edition 110kW,2016,Navarra,112703,2016-07-01,12,Gris,C,19500,33314.0,4313.0,1785.0,1426.0,2.637,380/1.220,1.865,Berlina,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,110.0,,340.0,218.0,8.6,5.2,3.8,4.3,112.0,5000.0,Vendedor profesional,2020-08-11
6523,AUDI A3,RS3 Sportback 2.5 TFSI quattro S tronic 294kW,2017,Málaga,27000,2017-11-01,12,Blanco,C,51900,64518.0,4335.0,1800.0,1411.0,2.6310000000000002,335/1.175,2.01,Berlina,5.0,5.0,Gasolina,2.48,5,Turbo,Tracción total permanente,Automática secuencial,7.0,294.0,,480.0,250.0,4.1,11.3,6.6,8.3,189.0,5500.0,Vendedor profesional,2020-09-15
6524,AUDI A3,Sportback 2.0TDI Ambiente S-Tronic,2011,Madrid,167000,2011-01-01,0,Gris Metalizado,B,10500,33580.0,4292.0,1765.0,1423.0,2.5780000000000003,370/1.100,1.945,Berlina,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Automática secuencial,6.0,103.0,,320.0,210.0,0.0,5.8,4.4,4.9,129.0,5500.0,Vendedor profesional,2020-09-11
6525,AUDI A5,Sportback 3.0TDI S line ed. Q. S-T 245,2015,Navarra,51525,2015-01-01,12,Gris,C,44500,58211.0,4712.0,1854.0,1391.0,2.81,480/0,2.225,Berlina,5.0,4.0,Diesel,2.967,6,Turbo de geometría variable,Tracción total permanente,Automática secuencial,7.0,180.0,,500.0,250.0,5.9,6.8,5.1,5.7,149.0,6100.0,Vendedor profesional,2020-08-11
6526,AUDI A6,Avant 2.0TDI Multitronic,2008,Cantabria,280000,2008-07-01,0,azul marino Metalizado,B,7300,42120.0,4927.0,1855.0,1463.0,2.843,565/1.660,2.275,Stationwagon,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Automática secuencial,7.0,100.0,,320.0,200.0,10.2,7.5,5.0,5.9,155.0,7000.0,Vendedor particular,2020-09-09
6527,AUDI A6,RS6 Avant TFSI quattro Tiptronic,2020,Barcelona,100,2020-09-01,24,Efecto mate Audi Exclusive,ECO,167995,140283.0,4995.0,1951.0,1460.0,2.929,565/1.680,2.74,Stationwagon,5.0,5.0,Gasolina,3.9960000000000004,8,Turbo,Tracción total permanente,Automática secuencial,8.0,441.0,,800.0,250.0,3.6,9.4,5.7,7.2,263.0,7300.0,Vendedor profesional,2020-09-10
6528,AUDI A5,Sportback 1.8 TFSI Multitronic 170,2012,Barcelona,167000,2012-11-01,12,Gris,C,15499,41322.0,4712.0,1854.0,1391.0,2.81,480/0,2.02,Berlina,5.0,4.0,Gasolina,1.798,4,Turbo,Tracción delantera,Automática secuencial,8.0,125.0,,320.0,230.0,8.2,7.5,4.9,5.8,136.0,6300.0,Vendedor profesional,2020-09-17
6529,Turbo,1.9TDI Ambiente Aut.,1997,Cádiz,238372,1997-09-01,0,Gris,,2300,24167.0,4152.0,1735.0,1423.0,2.512,0/0,1.715,Berlina,3.0,5.0,Diesel,1.896,4,Turbo,Tracción delantera,Automática,5.0,81.0,,235.0,191.0,11.9,7.5,4.1,6.2,0.0,0.0,Vendedor particular,2020-09-08
6530,AUDI A1,Sportback 30 TFSI S line,2019,Barcelona,16900,2019-02-01,24,Azul Turbo,C,21100,25366.0,4030.0,1740.0,1410.0,2.469,335/920,1.655,Berlina,5.0,5.0,Gasolina,999.0,3,Turbo,Tracción delantera,Manual,6.0,85.0,,200.0,203.0,9.5,5.9,4.1,4.9,111.0,4000.0,Vendedor profesional,2020-09-28
6531,AUDI A4,2.0TDI Multitronic DPF,2006,Alicante,217000,2006-01-01,3,Azul Metalizado,B,5500,34180.0,4586.0,1772.0,1427.0,2.642,460/833,2.02,Berlina,4.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,"Automática continua, secuencial",7.0,103.0,,320.0,206.0,9.8,7.6,5.2,6.1,165.0,7000.0,Vendedor profesional,2020-09-26
6532,AUDI A4,Avant 2.0TDI Black line edition S-T 110kW,2017,Madrid,114000,2017-06-01,12,Negro Metalizado,C,23900,47619.0,4725.0,1842.0,1431.0,2.82,505/1.510,2.095,Stationwagon,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Automática secuencial,7.0,110.0,,320.0,215.0,9.2,5.7,3.1,4.6,121.0,4000.0,Vendedor profesional,2020-09-30
6533,AUDI A3,2.0TDI Ambition DPF,2007,Vizcaya,230000,2007-01-01,0,Plata,B,5900,28110.0,4214.0,1765.0,1421.0,2.5780000000000003,350/1.080,1.89,Berlina,3.0,5.0,Diesel,1.9680000000000002,4,Turbo,Tracción delantera,Manual,6.0,103.0,,320.0,207.0,9.5,7.0,4.6,5.5,148.0,5500.0,Vendedor particular,2020-09-28
6534,AUDI A4,1.8T,2006,Barcelona,127000,2006-10-01,0,Rojo Metalizado,C,7000,31520.0,4586.0,1772.0,1427.0,2.642,460/833,1.94,Berlina,4.0,5.0,Gasolina,1.781,4,Turbo,Tracción delantera,Manual,5.0,120.0,,225.0,228.0,8.6,11.3,6.4,8.2,197.0,7000.0,Vendedor particular,2020-09-24
6535,AUDI Q5,2.0TDI quattro S-T 170 DPF,2011,Madrid,200000,2011-06-01,12,Marrón Metalizado,B,14500,45480.0,4629.0,1880.0,1653.0,2.81,540/1.560,2.35,Todo Terreno,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Todo terreno tracción total permanente,Automática secuencial,7.0,125.0,,350.0,200.0,9.9,8.2,6.0,6.8,179.0,7500.0,Vendedor profesional,2020-09-24
6536,AUDI A1,Sportback 1.4TDI ultra Adrenalin,2015,Alicante,84000,2015-10-01,0,Plata Metalizado,C,12900,22302.0,3973.0,1746.0,1422.0,2.469,270/920,1.64,Berlina,5.0,5.0,Diesel,1.422,3,Turbo,Tracción delantera,Manual,5.0,66.0,,230.0,182.0,11.6,3.9,3.1,3.4,92.0,4500.0,Vendedor particular,2020-09-22
6537,AUDI A6,Avant 2.0TDI ultra Advanced ed.S-T 190,2015,Alicante,150000,2015-10-01,0,Plata Metalizado,C,22500,51836.0,4926.0,1874.0,1461.0,2.912,565/0,2.355,Stationwagon,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Automática secuencial,7.0,140.0,,400.0,226.0,8.5,5.3,4.1,4.6,119.0,7300.0,Vendedor particular,2020-09-22
6538,AUDI A3,Sportback 1.6TDI CD Advanced,2015,Málaga,88000,2015-02-01,12,Blanco,C,14500,26935.0,4310.0,1785.0,1425.0,2.636,380/1.220,1.8,Berlina,5.0,5.0,Diesel,1.598,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,81.0,,250.0,200.0,10.7,4.7,3.6,4.0,105.0,5000.0,Vendedor profesional,2020-09-30
